PlanningKey	ItemReference	Family	EraAdmissions	ProductionRoute	Reused	InventoryFile	InventoryLine	BindingSourceFile	BindingSourceLine	BindingSourceKind	Material	CandidateComponents	RequiredTags	RequestedWearProfile	RequiredLayerWeight	MissingStockNames	ComponentCapabilities	ComponentCompositionIssues	OutfitReferences	AdditionalSkinBriefs	OpenRequirements	Validation	DependencySourceSha256
suspender_belt	industrialised_clothing_suspender_belt	foundation	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	57	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	45	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Stocking_Support_Belt_Layer_0_25","Variable_2Colour"]	["Functions / Worn Items / Belts"]	Stocking Support Belt	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["modern_office_skirt","qipao_formal","service_skirt_uniform"]	["lace front","satin front"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Stocking attachment graph; an equipment Belt component is not proof of stocking support."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
sweater_vest	industrialised_clothing_sweater_vest	knitwear	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	75	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	63	authored-dependency-decision	wool	["Holdable","Destroyable_Clothing","Wear_Vest_Layer_0_5","Variable_2Colour","Insulation_Minor"]	["Functions / Worn Items / Bodywear"]	Vest	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["school_uniform_trousers"]	["argyle","cable front","tipped neck"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
sweatshirt	industrialised_clothing_sweatshirt	knitwear	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	77	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	65	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Shirt_Layer_0_5","Variable_2Colour","Insulation_Minor"]	["Functions / Worn Items / Bodywear"]	Shirt	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	[]	["chest lettering without real institution","stripe","contrasting sleeves"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
swim_shorts	industrialised_clothing_swim_shorts	swimwear	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	200	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	188	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Shorts_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Shorts	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["bathrobe","surf_clothing"]	["tropical print","side stripe"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
tailored_shorts	industrialised_clothing_tailored_shorts	lower	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	88	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	76	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Shorts_Layer_0_5","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Shorts	0.5	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	["school_uniform_trousers","tropical_service"]	["checked","service braid","plain cuffed"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
tee_shirt	industrialised_clothing_tee_shirt	upper	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	64	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	52	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_T-Shirt_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	T-Shirt	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["contemporary_rain","denim_everyday","late_casual","motorcyclist_clothing","track_training","woodland_field"]	["plain bound neck","narrow stripe","abstract chest print","contrast sleeves"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
thermal_leggings	industrialised_clothing_thermal_leggings	underwear	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	37	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	25	authored-dependency-decision	polyester	["Holdable","Destroyable_Clothing","Wear_Trousers_Layer_0_25","Variable_2Colour","Insulation_Minor"]	["Functions / Worn Items / Bodywear"]	Trousers	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	[]	["contrast side panels","tonal seams"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
tights	industrialised_clothing_tights	hosiery	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	157	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	145	authored-dependency-decision	nylon	["Holdable","Destroyable_Clothing","Wear_Tights_Layer_0_25","Variable_2Colour"]	["Functions / Worn Items / Footwear"]	Tights	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["cotton_daywear","postwar_office","sixties_daywear"]	["geometric","opaque-look pattern","fine stripe"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
tiputa	industrialised_clothing_tiputa	regional	industrial;modern;nuclear;information	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	266	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	254	authored-dependency-decision	barkcloth	["Holdable","Destroyable_Clothing","Wear_Poncho_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Poncho	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["pacific_tiputa"]	["geometric border","stamped bands"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
toe_post_sandals	industrialised_clothing_toe_post_sandals	footwear	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	253	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	241	authored-dependency-decision	vulcanized rubber	["Holdable","Destroyable_Clothing","Wear_Sandals_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Footwear"]	Sandals	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["modern_onepiece_swim","surf_clothing","two_piece_swim"]	["striped footbed","patterned straps"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
towelling_robe	industrialised_clothing_towelling_robe	sleepwear	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	193	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	181	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Long_Open_Robe_Layer_0_75","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Long Open Robe	0.75	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	["bathrobe"]	["contrasting edging"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Absorbency and drying behaviour must agree with the cotton material."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
track_jacket	industrialised_clothing_track_jacket	sportswear	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	204	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	192	authored-dependency-decision	polyester	["Holdable","Destroyable_Clothing","Wear_Jacket_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Jacket	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["track_training"]	["side stripe","colour block","piped"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
