RecordKind	StableReference	SourceFile	SourceLine	PhysicalKind	Family	Admissions	ConsumerOrIngredient	MaterialOrLiquid	Components	Tags	Nutrition	Dietary	Freshness	Health	ProductionRoute	FailureFamily	Evidence	ServingParticipation	ReviewState	Validation	CatalogueSourceSha256
concept	nuclear_food_ration_001	Food/concepts.tsv	357	Item	rations	nuclear	ingredient_nuclear_food_ration_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_rations	dietary_rations	freshness_shelf		route_nuclear_food_ration_001	failure_food_unusable	evidence_rations	nuclear_food_serving_emergency_shelter	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_ration_002	Food/concepts.tsv	358	Item	rations	nuclear	ingredient_nuclear_food_ration_002	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_rations	dietary_rations	freshness_shelf		route_nuclear_food_ration_002	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_ration_001	Food/concepts.tsv	359	Item	rations	information	ingredient_information_food_ration_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_information_food_ration_001	failure_food_unusable	evidence_rations	information_food_serving_field_response	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_ration_002	Food/concepts.tsv	360	Item	rations	information	ingredient_information_food_ration_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_information_food_ration_002	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_ration_003	Food/concepts.tsv	361	Item	rations	information	ingredient_information_food_ration_003	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_information_food_ration_003	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_001	Food/concepts.tsv	362	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_001	failure_food_unusable	evidence_infant-and-dietetic	industrial_food_serving_hospital_soft	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_002	Food/concepts.tsv	363	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_002	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_003	Food/concepts.tsv	364	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_003	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_004	Food/concepts.tsv	365	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_004	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_005	Food/concepts.tsv	366	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_005	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_006	Food/concepts.tsv	367	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_006	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_007	Food/concepts.tsv	368	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_007	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_infant_dietetic_008	Food/concepts.tsv	369	Item	infant-and-dietetic	industrial;modern;nuclear;information	ingredient_industrialised_food_infant_dietetic_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrialised_food_infant_dietetic_008	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_infant_dietetic_001	Food/concepts.tsv	370	Item	infant-and-dietetic	industrial	ingredient_industrial_food_infant_dietetic_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_industrial_food_infant_dietetic_001	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_infant_dietetic_001	Food/concepts.tsv	371	Item	infant-and-dietetic	modern	ingredient_modern_food_infant_dietetic_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_modern_food_infant_dietetic_001	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_infant_dietetic_002	Food/concepts.tsv	372	Item	infant-and-dietetic	modern	ingredient_modern_food_infant_dietetic_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_modern_food_infant_dietetic_002	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_infant_dietetic_003	Food/concepts.tsv	373	Item	infant-and-dietetic	modern	ingredient_modern_food_infant_dietetic_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_modern_food_infant_dietetic_003	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_infant_dietetic_001	Food/concepts.tsv	374	Item	infant-and-dietetic	nuclear	ingredient_nuclear_food_infant_dietetic_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_nuclear_food_infant_dietetic_001	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_infant_dietetic_002	Food/concepts.tsv	375	Item	infant-and-dietetic	nuclear	ingredient_nuclear_food_infant_dietetic_002	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_nuclear_food_infant_dietetic_002	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_infant_dietetic_001	Food/concepts.tsv	376	Item	infant-and-dietetic	information	ingredient_information_food_infant_dietetic_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_information_food_infant_dietetic_001	failure_food_unusable	evidence_infant-and-dietetic	information_food_serving_care_texture	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_infant_dietetic_002	Food/concepts.tsv	377	Item	infant-and-dietetic	information	ingredient_information_food_infant_dietetic_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_information_food_infant_dietetic_002	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_infant_dietetic_003	Food/concepts.tsv	378	Item	infant-and-dietetic	information	ingredient_information_food_infant_dietetic_003	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_infant-and-dietetic	dietary_infant-and-dietetic	freshness_shelf		route_information_food_infant_dietetic_003	failure_food_unusable	evidence_infant-and-dietetic		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_001	Food/concepts.tsv	379	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_001	failure_food_unusable	evidence_processed-animal-feeds	industrialised_food_serving_livestock_feed	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_002	Food/concepts.tsv	380	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_002	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_003	Food/concepts.tsv	381	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_003	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_004	Food/concepts.tsv	382	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_004	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_005	Food/concepts.tsv	383	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_005	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_006	Food/concepts.tsv	384	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_006	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_007	Food/concepts.tsv	385	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_007	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_animal_feed_008	Food/concepts.tsv	386	Item	processed-animal-feeds	industrial;modern;nuclear;information	ingredient_industrialised_food_animal_feed_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrialised_food_animal_feed_008	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_animal_feed_001	Food/concepts.tsv	387	Item	processed-animal-feeds	industrial	ingredient_industrial_food_animal_feed_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_processed-animal-feeds	dietary_processed-animal-feeds	freshness_shelf		route_industrial_food_animal_feed_001	failure_food_unusable	evidence_processed-animal-feeds		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
