StableReference	Layer	Domain	SourceFile	SourceLine	EraAdmissions	Material	Components	ProfileBindings	PriceEvidence	Craftable	Lifecycle	Validation	ResolvedNeutralComponents	CraftReferences	OutfitReferences	LifecycleTarget	CatalogueSourceSha256
industrialised_food_drink_packaged_0469_utility_crumbs	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	470	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0470_utility_biscuit	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	471	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0471_utility_ration	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	472	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0472_utility_preserve	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	473	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0473_utility_loaf	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	474	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0474_utility_cake	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	475	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0475_utility_pudding	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	476	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0476_utility_sausage	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	477	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0477_utility_pickle	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	478	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0478_utility_sweet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	479	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0479_utility_cracker	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	480	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0480_utility_packet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	481	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0481_plain_crumbs	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	482	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0482_plain_biscuit	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	483	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0483_plain_ration	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	484	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0484_plain_preserve	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	485	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0485_plain_loaf	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	486	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0486_plain_cake	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	487	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0487_plain_pudding	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	488	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0488_plain_sausage	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	489	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0489_plain_pickle	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	490	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0490_plain_sweet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	491	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0491_plain_cracker	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	492	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0492_plain_packet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	493	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0493_reinforced_crumbs	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	494	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0494_reinforced_biscuit	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	495	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0495_reinforced_ration	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	496	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0496_reinforced_preserve	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	497	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0497_reinforced_loaf	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	498	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0498_reinforced_cake	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	499	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0499_reinforced_pudding	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	500	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0500_reinforced_sausage	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	501	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0501_reinforced_pickle	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	502	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0502_reinforced_sweet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	503	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0503_reinforced_cracker	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	504	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0504_reinforced_packet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	505	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0505_compact_crumbs	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	506	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0506_compact_biscuit	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	507	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0507_compact_ration	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	508	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0508_compact_preserve	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	509	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0509_compact_loaf	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	510	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0510_compact_cake	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	511	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false	salvage	parsed;production-unreviewed	Holdable			industrialised_food_drink_packaged_0001_plain_crumbs	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0511_compact_pudding	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	512	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0512_compact_sausage	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	513	industrial;modern;nuclear;information	cotton	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0513_compact_pickle	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	514	industrial;modern;nuclear;information	ceramic	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_food_drink_packaged_0514_compact_sweet	shared-industrialised	Food, drink and packaged consumables	Items/food-drink-packaged.items.tsv	515	industrial;modern;nuclear;information	paper	Holdable		industrial_food	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
