unique_reference,sdesc,fdesc
renaissance_door_msea_grille_375,a star wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_barrier_376,a vine bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_hatch_377,a cloud pine service hatch,"The pine service hatch is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_wicket_378,a reed teak wicket gate,"The teak wicket gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_panel_door_379,a checker teak door leaf,"The teak door leaf is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_braced_door_380,a radiating wood braced door,"The wood braced door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_lockable_door_381,a sunburst oak lockable door,"The oak lockable door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_master_warded_lock_382,a radiating bronze master warded lock,"The bronze master warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_warded_key_383,a leaf-scroll brass warded key,"The brass warded key has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_ring_key_384,a sunburst copper ring bow key,"The copper ring bow key has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_door_latch_385,a water-wave pewter door latch,"The pewter door latch has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_gate_dropbar_386,a knotted wrought iron gate drop bar,"The wrought iron gate drop bar has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_door_bar_387,a flower-head bronze door bar,"The bronze door bar has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_portcullis_pawl_388,a star brass winch pawl,"The brass winch pawl has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_hasp_389,a bird copper iron hasp,"The copper iron hasp has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_hook_latch_390,a vine pewter hook latch,"The pewter hook latch has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_strike_plate_391,a geometric wrought iron strike plate,"The wrought iron strike plate has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_hinge_pair_392,a cloud bronze hinge pair,"The bronze hinge pair has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_stp_panel_door_393,a water-wave oak door leaf,"The oak door leaf is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_braced_door_394,a flower-head pine braced door,"The pine braced door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_lockable_door_395,a bird cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_secure_door_396,a geometric teak secure door,"The teak secure door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_shutter_397,a shell wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_screen_398,a rosette wood screen door,"The wood screen door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_lattice_gate_399,a braided cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_courtyard_gate_400,a leaf-scroll teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_warehouse_gate_401,a water-wave wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_garden_gate_402,a flower-head bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_grille_403,a bird wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_barrier_404,a geometric bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_hatch_405,a shell cedar service hatch,"The cedar service hatch is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_stp_wicket_406,a rosette wrought iron wicket gate,"The wrought iron wicket gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
