unique_reference,sdesc,fdesc
renaissance_jewellery_mea_devotional_medal_352,a geometric agate devotional medal,The agate devotional medal is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_devotional_badge_353,a cloud carnelian devotional badge,The carnelian devotional badge is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_prayer_cord_354,a shell linen prayer cord,The linen prayer cord is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_votive_token_355,a reed turquoise votive token,"The turquoise votive token has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_scripture_box_356,a rosette jade small scripture box,"The jade small scripture box has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_offering_bowl_357,a checker bronze offering bowl,"The bronze offering bowl has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_incense_holder_358,a braided brass incense holder,"The brass incense holder has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_portable_panel_359,a radiating wood small devotional panel,"The wood small devotional panel has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_processional_ornament_360,a leaf-scroll pewter processional ornament,"The pewter processional ornament has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sem_ring_361,a knotted shell ring,The shell ring is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_signet_ring_362,a flower-head ivory ring,The ivory ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_pendant_363,a star pearl pendant,The pearl pendant is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_bead_necklace_364,a bird amber necklace,The amber necklace is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_chain_necklace_365,a vine coral necklace,The coral necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_bracelet_366,a geometric garnet bracelet,The garnet bracelet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_armlet_367,a cloud agate armlet,The agate armlet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_anklet_368,a shell carnelian anklet,The carnelian anklet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_earrings_369,a reed lapis lazuli earrings,The lapis lazuli earrings is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_brooch_370,a rosette turquoise brooch,The turquoise brooch is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_pin_371,a checker jade pin,The jade pin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_hairpin_372,a braided quartz hairpin,The quartz hairpin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_circlet_373,a radiating faience circlet,The faience circlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_diadem_374,a leaf-scroll pewter diadem,The pewter diadem is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_waist_chain_375,a sunburst copper waist chain,The copper waist chain is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_belt_ornament_376,a water-wave bronze belt ornament,The bronze belt ornament is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_badge_377,a knotted silver badge,The silver badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_temple_ring_378,a flower-head gold temple ring,The gold temple ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_torc_379,a star brass torc,The brass torc is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_wreath_380,a bird glass wreath,The glass wreath is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sem_prayer_beads_381,a vine bone prayer bead strand,The bone prayer bead strand is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
