StableKey	EraAdmissions	Category	Trait	MinimumTraitValue	Difficulty	ProductStableReference	InputMaterial	InputGrams
craft_industrialised_electrical_power_lighting_0035_heavy_duty_fuse	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0035_heavy_duty_fuse	copper	2590
craft_industrialised_electrical_power_lighting_0036_heavy_duty_lantern	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0036_heavy_duty_lantern	mild steel	2631
craft_industrialised_electrical_power_lighting_0037_heavy_duty_lead	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0037_heavy_duty_lead	glass	2672
craft_industrialised_electrical_power_lighting_0038_heavy_duty_junction	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0038_heavy_duty_junction	ceramic	2713
craft_industrialised_electrical_power_lighting_0039_heavy_duty_meter	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0039_heavy_duty_meter	natural rubber	2753
craft_industrialised_electrical_power_lighting_0040_heavy_duty_transformer	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0040_heavy_duty_transformer	copper	2794
craft_industrialised_electrical_power_lighting_0041_folding_scrap	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0041_folding_scrap	mild steel	2835
craft_industrialised_electrical_power_lighting_0042_folding_lamp	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0042_folding_lamp	glass	2875
craft_industrialised_electrical_power_lighting_0043_folding_socket	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0043_folding_socket	ceramic	2916
craft_industrialised_electrical_power_lighting_0044_folding_switch	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0044_folding_switch	natural rubber	2957
craft_industrialised_electrical_power_lighting_0045_folding_fuse	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0045_folding_fuse	copper	2998
craft_industrialised_electrical_power_lighting_0046_folding_lantern	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0046_folding_lantern	mild steel	3038
craft_industrialised_electrical_power_lighting_0047_folding_lead	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0047_folding_lead	glass	3079
craft_industrialised_electrical_power_lighting_0048_folding_junction	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0048_folding_junction	ceramic	3120
craft_industrialised_electrical_power_lighting_0049_folding_meter	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0049_folding_meter	natural rubber	3160
craft_industrialised_electrical_power_lighting_0050_folding_transformer	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0050_folding_transformer	copper	3201
craft_industrialised_electrical_power_lighting_0051_portable_scrap	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0051_portable_scrap	mild steel	3242
craft_industrialised_electrical_power_lighting_0052_portable_lamp	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0052_portable_lamp	glass	3282
craft_industrialised_electrical_power_lighting_0053_portable_socket	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0053_portable_socket	ceramic	3323
craft_industrialised_electrical_power_lighting_0054_portable_switch	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0054_portable_switch	natural rubber	3364
craft_industrialised_electrical_power_lighting_0055_portable_fuse	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0055_portable_fuse	copper	3405
craft_industrialised_electrical_power_lighting_0056_portable_lantern	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0056_portable_lantern	mild steel	3445
craft_industrialised_electrical_power_lighting_0057_portable_lead	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0057_portable_lead	glass	3486
craft_industrialised_electrical_power_lighting_0058_portable_junction	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0058_portable_junction	ceramic	3527
craft_industrialised_electrical_power_lighting_0059_portable_meter	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0059_portable_meter	natural rubber	3567
craft_industrialised_electrical_power_lighting_0060_portable_transformer	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0060_portable_transformer	copper	3608
craft_industrialised_electrical_power_lighting_0061_workshop_scrap	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0061_workshop_scrap	mild steel	3649
craft_industrialised_electrical_power_lighting_0062_workshop_lamp	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0062_workshop_lamp	glass	3689
craft_industrialised_electrical_power_lighting_0063_workshop_socket	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0063_workshop_socket	ceramic	3730
craft_industrialised_electrical_power_lighting_0064_workshop_switch	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0064_workshop_switch	natural rubber	3771
craft_industrialised_electrical_power_lighting_0065_workshop_fuse	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0065_workshop_fuse	copper	3812
craft_industrialised_electrical_power_lighting_0066_workshop_lantern	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0066_workshop_lantern	mild steel	3852
craft_industrialised_electrical_power_lighting_0067_workshop_lead	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0067_workshop_lead	glass	3893
craft_industrialised_electrical_power_lighting_0068_workshop_junction	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0068_workshop_junction	ceramic	3934
craft_industrialised_electrical_power_lighting_0069_workshop_meter	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0069_workshop_meter	natural rubber	3974
craft_industrialised_electrical_power_lighting_0070_workshop_transformer	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0070_workshop_transformer	copper	4015
craft_industrialised_electrical_power_lighting_0071_institutional_scrap	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0071_institutional_scrap	mild steel	4056
craft_industrialised_electrical_power_lighting_0072_institutional_lamp	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0072_institutional_lamp	glass	4096
craft_industrialised_electrical_power_lighting_0073_institutional_socket	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0073_institutional_socket	ceramic	4137
craft_industrialised_electrical_power_lighting_0074_institutional_switch	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0074_institutional_switch	natural rubber	4178
craft_industrialised_electrical_power_lighting_0075_institutional_fuse	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0075_institutional_fuse	copper	4218
craft_industrialised_electrical_power_lighting_0076_institutional_lantern	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0076_institutional_lantern	mild steel	4259
craft_industrialised_electrical_power_lighting_0077_institutional_lead	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0077_institutional_lead	glass	4300
craft_industrialised_electrical_power_lighting_0078_institutional_junction	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0078_institutional_junction	ceramic	4341
craft_industrialised_electrical_power_lighting_0079_institutional_meter	industrial;modern;nuclear;information	Electrical power and lighting	Labouring	0	Normal	industrialised_electrical_power_lighting_0079_institutional_meter	natural rubber	4381
